GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	sig
ENSG00000099308	3.0009865785974488	0.0901870233897812	0.11928867090919405	0.756040139456614	0.44962513006050975	1	FALSE
ENSG00000099326	1.913279746418177	-0.10573715001715041	0.14901533229636052	-0.7095722862051618	0.47796941057079495	1	FALSE
ENSG00000099330	1.2013360045881722	-0.08313247756957165	0.1892237086623171	-0.4393343633166357	0.6604192784154261	1	FALSE
ENSG00000099331	4.281344111133719	-0.07636251597849279	0.0998259225934678	-0.7649567767029046	0.4442972832376165	1	FALSE
ENSG00000099337	3.3926294831023966	0.04866236455397142	0.11204127583135018	0.43432533406010393	0.664052209479806	1	FALSE
ENSG00000099338	1.731187110991972	-0.08314340212936308	0.15699318016841557	-0.5295988146757101	0.5963901163607044	1	FALSE
ENSG00000099341	4.059131592054741	-0.02264230923851383	0.10254102964666714	-0.22081218919425746	0.8252386722310342	1	FALSE
ENSG00000099364	1.0289034184383548	0.1284782387185991	0.20566896522634667	0.6246846167442123	0.5321780714453368	1	FALSE
ENSG00000099365	1.156076107152569	0.02926491743365773	0.1928678127332633	0.15173562150637954	0.8793954605586798	1	FALSE
ENSG00000099377	0.7251215498137625	-0.023430042878940627	0.24371656450166876	-0.09613643999474725	0.9234122103967903	1	FALSE
ENSG00000099381	0.8562794548989232	-0.06600934452961452	0.22730579344366797	-0.29039886546478755	0.7715111115537607	1	FALSE
ENSG00000099385	2.5566229937909637	-0.07191055024762892	0.12886694718775019	-0.5580216790800534	0.5768295806005983	1	FALSE
ENSG00000099399	0.06980283714895472	-0.23965623586690338	1.211735657695861	-0.19777930470628752	0.8432177387756877	1	FALSE
ENSG00000099617	1.885623839590845	0.11558870660395393	0.150759681251855	0.7667083509605901	0.443254937389792	1	FALSE
ENSG00000099622	7.106942584703064	-0.1399821143000924	0.07752370546712495	-1.8056685172183085	0.07097013312837287	1	FALSE
ENSG00000099624	1.2308307587299765	-0.2710747124969567	0.18686649349857284	-1.4506330558347367	0.1468820655623549	1	FALSE
ENSG00000099715	1.0639651743641212	-0.09667736006146727	0.20031579608614175	-0.4826247452791647	0.6293622057238804	1	FALSE
ENSG00000099725	4.49896290898427	-0.2846921076991339	0.1172672157117079	-2.4277212174886693	0.015194017542533795	1	FALSE
ENSG00000099783	10.576914812497966	-0.106239074342464	0.06398636927111537	-1.6603391558649083	0.09684624282398113	1	FALSE
ENSG00000099785	3.780133844811832	0.027753194404726417	0.10635785646641105	0.26094164857009106	0.7941375062267509	1	FALSE
ENSG00000099795	0.7252569463380362	-0.12308816510326069	0.24657471275300977	-0.49919216666210325	0.6176440124996945	1	FALSE
ENSG00000099797	2.0283055786356288	-0.05470482032341134	0.14470282664131198	-0.37804942441803946	0.705393878369507	1	FALSE
ENSG00000099800	1.4932544334854623	-0.2575829203837315	0.17003146323686827	-1.5149132724035703	0.129794368758252	1	FALSE
ENSG00000099804	3.2824040114012827	0.088936889841444	0.11461275197406523	0.7759772652659871	0.437762409587037	1	FALSE
ENSG00000099810	6.746346369358565	-0.08743160225923387	0.07939594357773924	-1.1012099399464488	0.27080529658113617	1	FALSE
ENSG00000099814	0.07071248520987404	-0.06637702061037633	1.139938415872862	-0.05822860225264958	0.9535665380650372	1	FALSE
ENSG00000099817	1.8430800316096545	-0.004746018571555062	0.1524167149019004	-0.031138438947524428	0.9751591346748127	1	FALSE
ENSG00000099821	1.3539020910361281	-0.040463032852636305	0.17905432661808046	-0.2259818772150823	0.8212155156458464	1	FALSE
ENSG00000099822	0.08023703266116075	-0.12586922600432168	1.0188106096422298	-0.12354526426508504	0.9016753331084456	1	FALSE
ENSG00000099840	0.3878636189898766	0.3699994461795627	0.30004453866745034	1.2331484113085152	0.21752039847671373	1	FALSE
ENSG00000099849	1.0090607780552143	-0.011291044028728114	0.20759499187961503	-0.0543897708056263	0.9566246285071598	1	FALSE
ENSG00000099860	4.054725662819332	0.07759125659873832	0.10310765819976937	0.7525266110535316	0.4517344329233617	1	FALSE
ENSG00000099864	0.3120522854560267	0.29635571035553765	0.31084280144688153	0.9533941560688851	0.3403904012511023	1	FALSE
ENSG00000099866	0.0761255471440966	0.01939629582384828	1.0758621807752866	0.0180286064241713	0.9856160324906337	1	FALSE
ENSG00000099875	3.13748646891706	-0.009617206815106994	0.1163836042068697	-0.08263369123723464	0.9341428111433598	1	FALSE
ENSG00000099889	0.5227304036045904	-0.19409726967928664	0.2901794353510291	-0.6688870610161876	0.5035675245987568	1	FALSE
ENSG00000099899	1.4887499947657197	-0.22896033422677248	0.17026360697078813	-1.344740301819489	0.17870911487858754	1	FALSE
ENSG00000099901	4.075212568792254	-0.06551429993256414	0.10204618372036303	-0.6420063695090533	0.5208690473395574	1	FALSE
ENSG00000099904	0.7392415921513865	0.2522384812301467	0.24776369508846255	1.0180607015086953	0.30864910970276693	1	FALSE
ENSG00000099910	2.9019523019241205	0.021176484656161117	0.1209789821332933	0.17504267503944693	0.8610461013700723	1	FALSE
ENSG00000099917	2.559586241535066	0.052225287728719295	0.1290460956756254	0.4047025789915763	0.6856961462427089	1	FALSE
ENSG00000099937	0.05126440435972635	-0.005152885535505949	1.493840415118529	-0.003449421694148697	0.997247765144457	1	FALSE
ENSG00000099940	4.672993922141371	-0.049199124379203686	0.0953908392295007	-0.515763618148233	0.6060195156229178	1	FALSE
ENSG00000099942	8.811984592051402	-0.09459696354960843	0.06953893722320635	-1.360345258742893	0.1737206925588018	1	FALSE
ENSG00000099949	2.3598726840990976	0.02693891139952577	0.13443794493273495	0.2003817554114239	0.8411820271976027	1	FALSE
ENSG00000099953	0.5519754221097971	-0.24055910718073725	0.28145353178051513	-0.8547027484747698	0.39271572858892007	1	FALSE
ENSG00000099954	1.3197282779857205	-0.08317757882967874	0.1801666307861827	-0.4616702797111849	0.6443177871690298	1	FALSE
ENSG00000099956	2.59362326038564	-0.044218994899523995	0.12808029880495475	-0.34524431401321337	0.7299107066710844	1	FALSE
ENSG00000099957	0.36619354693540895	-0.088613218706881	0.3462093756766357	-0.2559526833543843	0.7979873737086186	1	FALSE
ENSG00000099958	1.2071926138048168	-0.07088641091409677	0.19027651450842864	-0.3725441949429693	0.7094877133094641	1	FALSE
ENSG00000099968	5.537341816154914	-0.031045826177991537	0.08766549894182783	-0.35413961652796394	0.7232342537387293	1	FALSE
ENSG00000099974	1.3995821952244094	-0.062573645543887	0.1748740754525317	-0.35782116578435985	0.720477149908521	1	FALSE
ENSG00000099977	3.2325693382432226	-0.1411346698473783	0.11466482124377336	-1.2308454181193984	0.21838068500421878	1	FALSE
ENSG00000099985	1.1908219431589953	0.29664225363727786	0.1924408391177293	1.5414724597817897	0.12320184064335252	1	FALSE
ENSG00000099991	3.119373256564375	0.02787250433291794	0.11693240645079368	0.2383642411793429	0.8115985995813884	1	FALSE
ENSG00000099992	1.7682503637346412	0.006822088080553368	0.15567859355802766	0.043821619431643324	0.9650465938216173	1	FALSE
ENSG00000099994	0.06548401286330248	0.021128699767264152	1.2118253008224504	0.017435433765019076	0.9860892413902326	1	FALSE
ENSG00000099995	4.092889277110053	0.019067209792892705	0.10198409513106924	0.18696258243393404	0.8516899704851575	1	FALSE
ENSG00000099998	0.9500752077640087	0.4074782821266369	0.2158845687333899	1.8874822064279115	0.05909549739959169	1	FALSE
ENSG00000099999	1.5906503127375045	-0.06497543181692553	0.16393257807302844	-0.3963546024877396	0.6918434514499517	1	FALSE
ENSG00000100003	1.659221445260738	-0.11790767232549748	0.16077605288287938	-0.7333658851009967	0.4633353005501024	1	FALSE
ENSG00000100012	0.5257044276856753	-0.11060992942108595	0.28768480052807505	-0.38448304956692203	0.7006204567527731	1	FALSE
ENSG00000100014	5.565499001438881	0.004951986626818003	0.08746480365878156	0.05661690668324982	0.9548503665615274	1	FALSE
ENSG00000100023	3.364705187723463	-0.006071767054057806	0.1124997818372299	-0.05397136736534058	0.9569579765134602	1	FALSE
ENSG00000100024	1.658288387400679	0.021201349967840052	0.16026758568040483	0.1322871987983796	0.8947571322674611	1	FALSE
ENSG00000100027	2.850680175658475	0.012893781654765795	0.12209096749992235	0.10560798983572635	0.9158933852342259	1	FALSE
ENSG00000100028	7.669376402563432	-0.15464781537011207	0.07483062313238517	-2.0666380807295943	0.03876826971483763	1	FALSE
ENSG00000100029	2.972815026736046	-0.0491887552226584	0.11952040665210538	-0.4115511032842685	0.6806684772451856	1	FALSE
ENSG00000100031	1.20676416093408	0.024692826866225138	0.18915883126974772	0.13054017462717468	0.8961390713024281	1	FALSE
ENSG00000100033	0.5619152241106593	0.22706268147251443	0.28061383396767664	0.8091642463310249	0.4184206775293074	1	FALSE
ENSG00000100034	4.216426177817912	0.050447397432387714	0.10065281806870997	0.5012020368664704	0.6162289409487021	1	FALSE
ENSG00000100036	0.7167825139430641	-0.06289909774477956	0.245201228923162	-0.25652032015096493	0.7975490920175515	1	FALSE
ENSG00000100038	2.4452513145986647	-0.006399898839333752	0.13200479337510476	-0.04848232155591352	0.961331853227049	1	FALSE
ENSG00000100053	0.07039896964916123	0.10690205041617677	1.1400778745471598	0.09376732309504593	0.9252939896776358	1	FALSE
ENSG00000100055	8.98454882262745	0.13282992730597756	0.0841461695887304	1.5785617807107801	0.11443660689372125	1	FALSE
ENSG00000100056	2.269385081194191	-0.019595443417436922	0.13698465474666702	-0.14304845643970718	0.8862519119727051	1	FALSE
ENSG00000100060	3.0833756138781654	-0.0223478679196848	0.1174242292512009	-0.1903173481503286	0.8490604602311044	1	FALSE
ENSG00000100065	0.06065633458174728	-0.06464492120855139	1.3845801977595613	-0.04668918515023951	0.9627609499468865	1	FALSE
ENSG00000100068	1.531778627498871	-0.04539328065130228	0.16714015855458964	-0.2715881152911338	0.7859387387148582	1	FALSE
ENSG00000100075	1.3043812934704897	-0.10526047303256396	0.18190557669549307	-0.5786544587842309	0.5628223507039845	1	FALSE
ENSG00000100077	9.40790972021551	0.044109347425967796	0.06754517253210024	0.6530347880154607	0.5137338515138168	1	FALSE
ENSG00000100079	2.467151931291655	0.010777322298823349	0.13275301452761323	0.08118325852842774	0.9352962133241414	1	FALSE
ENSG00000100083	2.284535057672301	-0.026303397301610333	0.13647438344709445	-0.19273505134981678	0.8471664710765865	1	FALSE
ENSG00000100084	4.1120448497836115	0.018568975556965767	0.1017373700290693	0.18251872985963835	0.8551756569252758	1	FALSE
ENSG00000100092	1.9847095740986866	0.03355204568592813	0.14738625871515912	0.22764704103637853	0.8199206464951752	1	FALSE
ENSG00000100095	0.9764664690267459	0.1095489406233653	0.21072430069107026	0.5198685688556071	0.603155183763622	1	FALSE
ENSG00000100097	4.479063386144534	0.049487918724715904	0.09830380115588766	0.5034181602625846	0.6146703062759056	1	FALSE
ENSG00000100099	4.019011097270518	-0.02222448557652907	0.10278703095713188	-0.21621877166388787	0.8288172219418157	1	FALSE
ENSG00000100100	7.510815366492059	-0.048384852255695165	0.07745733785473043	-0.6246645391614145	0.5321912514830723	1	FALSE
ENSG00000100104	5.01095039239883	0.03788996405472377	0.092448022238195815	0.4098515375169287	0.6819148574915659	1	FALSE
ENSG00000100105	2.777969884404998	-9.964177979910939e-5	0.12367873104373282	-8.056500819358831e-4	0.9993571843077528	1	FALSE
ENSG00000100106	2.9113457213585736	0.10552492372420595	0.1211461498336167	0.8710547043313792	0.38372428450675605	1	FALSE
ENSG00000100109	5.2133469939261605	-0.09145058709434181	0.09035186405445134	-1.0121604911131477	0.31146132332935383	1	FALSE
ENSG00000100116	1.0685937204820475	-0.06945897913653001	0.2013493226826312	-0.34496753309675615	0.7301187790247216	1	FALSE
ENSG00000100121	0.19219893257186352	0.14386973151427632	0.4724570994057388	0.3045138525703965	0.7607364407255494	1	FALSE
ENSG00000100122	0.2098976854348255	-0.2639142132237085	0.43901640397562725	-0.6011488655862621	0.5477408389426699	1	FALSE
ENSG00000100124	2.0028458851335995	-0.10473108973492551	0.14562232834895084	-0.7191966432782289	0.47201976734247014	1	FALSE
ENSG00000100138	4.419712496325667	-0.057047773601627653	0.0980997940020156	-0.5815279652927255	0.5608846761396429	1	FALSE
ENSG00000100139	1.6112175431586568	-0.26252524270630007	0.16309901508703023	-1.6096065483057371	0.10748377776009378	1	FALSE
ENSG00000100142	2.3958547356198197	-0.004834328804790991	0.13336012814460432	-0.03625018116021198	0.9710828734798459	1	FALSE
ENSG00000100146	0.06484180729244429	-0.15215076734275998	1.3837162604164728	-0.10995806849661897	0.9124426296904518	1	FALSE
ENSG00000100147	1.447221597353269	0.22753553459595535	0.17308690854655928	1.314573912646604	0.1886531423497974	1	FALSE
ENSG00000100150	4.036292032896343	0.07033319140419013	0.10265478928218713	0.685142815995186	0.4932538043819446	1	FALSE
ENSG00000100151	1.706140992699184	-0.04082044975732326	0.1582706295416307	-0.2579155076058256	0.7964721163269757	1	FALSE
ENSG00000100154	2.0978532039320825	0.10945504892445843	0.14423866236081076	0.7588468107854351	0.44794419974543076	1	FALSE
ENSG00000100162	1.467215351340372	0.03464014249166223	0.1705217067251813	0.2031421286879886	0.8390239442186539	1	FALSE
ENSG00000100167	2.2081116661065243	-0.050674871207744845	0.13865130164370917	-0.365484280399787	0.7147499388648404	1	FALSE
ENSG00000100170	0.7654200785153671	0.1625848594037269	0.23787018700416027	0.6835024659937033	0.4942893924881097	1	FALSE
ENSG00000100191	0.18539177991171463	-0.17294260178614082	0.46963273332772654	-0.3682507404471214	0.7126862790246159	1	FALSE
ENSG00000100196	0.48304774617680335	0.23500991064615276	0.29274779240206183	0.8027726143307292	0.42210617358129826	1	FALSE
ENSG00000100197	0.5129442506508667	-0.19483390239074075	0.2891178682612309	-0.673890906717324	0.5003806737082619	1	FALSE
ENSG00000100206	2.9412457555519462	0.07344102225982582	0.12029814745394964	0.6104917142463826	0.5415361304705765	1	FALSE
ENSG00000100207	6.335436776010799	-0.026197624491758803	0.08200571705360299	-0.3194609526386403	0.7493769965890068	1	FALSE
ENSG00000100209	2.6198989049841748	0.01026816891493219	0.12731233852421417	0.08065336819635306	0.9357176227265925	1	FALSE
ENSG00000100211	2.057454886721032	-0.06915590940364078	0.14362869575604081	-0.4814908959495455	0.6301676486494406	1	FALSE
ENSG00000100216	5.054055182819355	-0.06605627180505769	0.09168072714433481	-0.7205033583673913	0.471215132709182	1	FALSE
ENSG00000100218	0.2799725811846202	0.07051494302791639	0.3582216038770018	0.19684726511393838	0.8439470624573345	1	FALSE
ENSG00000100220	6.263180437458729	-0.007006409746371128	0.0827323068800281	-0.08468771161586579	0.9325096655790615	1	FALSE
ENSG00000100221	5.0318383857641376	-3.130092651214395e-5	0.09195718529724069	-3.403858699129103e-4	0.9997284113749255	1	FALSE
ENSG00000100226	3.6487761163902372	0.10745415701180709	0.10863333893766276	0.9891453034824574	0.32259205492767495	1	FALSE
ENSG00000100227	4.644875782779806	0.028866743450000107	0.09591255044470479	0.30096940719600895	0.7634378230647022	1	FALSE
ENSG00000100228	0.6273149905260571	0.032525797639157125	0.2656576302189232	0.1224350213933372	0.9025545040775783	1	FALSE
ENSG00000100234	0.2555256032751332	-0.011792733661075108	0.3434450595558123	-0.03433659426147227	0.9726087440635278	1	FALSE
ENSG00000100239	3.305341127142748	0.04353630181051787	0.11350758835085753	0.3835541080825805	0.7013089594469687	1	FALSE
ENSG00000100241	1.9954165970541564	-0.054040122420889604	0.14685340956015583	-0.3679868419994229	0.7128830454335925	1	FALSE
ENSG00000100242	5.3035048705483545	0.03700268922226123	0.09045745678605456	0.4090617903372868	0.6824943160307513	1	FALSE
ENSG00000100243	1.9635715092231945	-0.00946513009589276	0.14767504400375972	-0.06409431031320216	0.9488951322450284	1	FALSE
ENSG00000100246	1.6310817357266592	-0.03002167205302236	0.16183341093785747	-0.18550972805331528	0.8528292508104505	1	FALSE
ENSG00000100253	0.3907546774975959	0.16697382511613768	0.2982196840589952	0.5599020924557956	0.5755462214399998	1	FALSE
ENSG00000100258	1.215667102612826	-0.059207985777650865	0.1888073605437421	-0.31358939401058894	0.7538329158580321	1	FALSE
ENSG00000100263	1.3212255990806865	-0.061270300344788496	0.18002444614269308	-0.34034433465899244	0.7335972335212171	1	FALSE
ENSG00000100266	7.271881958322746	0.08188845481952474	0.07689476409269977	1.0649418823992343	0.28690223045605123	1	FALSE
ENSG00000100271	1.8631406033542282	-0.09088502538442891	0.15098419062742366	-0.6019506082507768	0.5472070154338727	1	FALSE
ENSG00000100276	0.37122495923561133	0.17043940831563661	0.2998359576479175	0.5684421896981922	0.5697347495985903	1	FALSE
ENSG00000100280	2.710525239481689	-0.10444007725336106	0.1254308190495706	-0.8326508432675231	0.40504167545402686	1	FALSE
ENSG00000100281	3.6996472120291553	-0.024735097346908298	0.10711996454721058	-0.23091024583010286	0.8173845307994676	1	FALSE
ENSG00000100284	2.549487007231101	-0.02074643469615295	0.12950545269152428	-0.160197383700669	0.8727255902837907	1	FALSE
ENSG00000100285	0.8963467051028097	-0.5877647986765996	0.22274530078430413	-2.6387304091580495	0.008321712888555346	1	FALSE
ENSG00000100288	4.003760704370976	-0.029101362401406768	0.10303201807556134	-0.28244969811291565	0.7775987119680858	1	FALSE
ENSG00000100290	0.8773641724177207	0.13163634398488785	0.22229400930596122	0.592172251496468	0.5537352487441272	1	FALSE
ENSG00000100292	2.8453225622014386	0.06940611039207589	0.12269928106595195	0.5656602857743681	0.5716247375109009	1	FALSE
ENSG00000100294	1.5302746046238873	-0.1963758367231062	0.16731430470930875	-1.1736942460735134	0.2405175157897803	1	FALSE
ENSG00000100296	4.290858170549642	0.06814515930355709	0.09964768622315774	0.6838609293039503	0.49406298767055623	1	FALSE
ENSG00000100297	3.3156886450702223	0.06059629500907461	0.11347004192812188	0.5340290175221721	0.5933214581152508	1	FALSE
ENSG00000100298	1.7227477367182806	0.02558734566292434	0.15724062175060438	0.16272732439018095	0.8707331319871143	1	FALSE
ENSG00000100299	4.40509428640924	0.1990816639673564	0.09935512219828876	2.003738303195256	0.045098100910115985	1	FALSE
ENSG00000100300	1.8006212980865417	0.13434770549649136	0.15490749080801736	0.8672770102705588	0.3857902499514521	1	FALSE
ENSG00000100304	1.4970658728317108	-0.2279275092172496	0.16948757559344385	-1.3448036436841118	0.17868865329212696	1	FALSE
ENSG00000100307	3.2340971080307748	-0.025168809845554207	0.11468566643816709	-0.21945907127918204	0.8262924591053452	1	FALSE
ENSG00000100311	0.8476035551373321	-0.4782239940104494	0.2283632361232316	-2.09413740201328	0.0362477421038421	1	FALSE
ENSG00000100319	1.7338582951187893	-0.08307826968654157	0.15711317163854904	-0.5287797886078548	0.5969582200087208	1	FALSE
ENSG00000100320	1.102473203968047	0.008157684117351665	0.19853106528481554	0.041090214801640906	0.9672239754738499	1	FALSE
ENSG00000100321	0.7668534375224172	-0.026441725074747974	0.23931646955727523	-0.11048853062083017	0.9120219454174376	1	FALSE
ENSG00000100324	2.0702113036038945	-0.06914551496402299	0.14368370575441514	-0.4812342123344649	0.6303500478961523	1	FALSE
ENSG00000100325	6.100960179278183	0.018781052796590522	0.08503728228022137	0.22085669124163398	0.825204020075972	1	FALSE
ENSG00000100330	8.650002935827425	0.07716679401418441	0.0705857551733863	1.0932346593818043	0.27429078306755256	1	FALSE
ENSG00000100335	3.8560146534356665	0.014048463647768987	0.10499073366229496	0.13380670043659457	0.893555428664735	1	FALSE
ENSG00000100336	2.3181288114457392	-0.03948885042455905	0.13571368312411	-0.29097176876738756	0.7710729110380059	1	FALSE
ENSG00000100341	0.8557888160541791	-0.032397773014967574	0.22415516395103754	-0.14453279792404986	0.8850797593413178	1	FALSE
ENSG00000100342	3.83960392558453	0.08288580867332174	0.10599534277471671	0.7819759482214973	0.4342287087461551	1	FALSE
ENSG00000100344	0.38550376109524476	-0.2653581213211251	0.3000610918611341	-0.8843469830601386	0.3765089331352931	1	FALSE
ENSG00000100345	11.488488286090623	0.005365646054275415	0.06846625882884766	0.07836920179454361	0.9375343715696411	1	FALSE
ENSG00000100346	1.0272346584497245	-0.06929127706072007	0.208172009416488	-0.3328558784389192	0.7392430759661119	1	FALSE
ENSG00000100347	4.262186939836319	-0.05613599251449507	0.09976266956962442	-0.5626953724941947	0.5736423358648988	1	FALSE
ENSG00000100348	2.2100802510271813	-0.043957386617527704	0.13873271578149873	-0.31684946387670887	0.7513578296404426	1	FALSE
ENSG00000100350	0.9005099860277834	-0.21144845481200875	0.21865422749122515	-0.9670448965844688	0.33352159009337473	1	FALSE
ENSG00000100351	8.38862995566794	-0.029741602244477913	0.0716068462646342	-0.41534579158203966	0.6778887839028989	1	FALSE
ENSG00000100353	10.632994354335093	-0.032862416167340834	0.06427186539721094	-0.51130328899349	0.6091387023326198	1	FALSE
ENSG00000100359	1.8885302659189722	-0.04486678299619762	0.15085103484967965	-0.2974244296096912	0.7661424949617892	1	FALSE
ENSG00000100360	2.562691382904001	-0.032508070643804655	0.12879673070989311	-0.252398259370629	0.8007332454259771	1	FALSE
ENSG00000100362	0.3517641250765858	0.17390499168266974	0.3010394723460655	0.5776816917973934	0.5634790419966439	1	FALSE
ENSG00000100364	3.926679253991411	0.042082241018300194	0.10443709543491983	0.4029434258301814	0.6869898439603886	1	FALSE
ENSG00000100365	4.379827535534248	0.14183505163955284	0.09922306931156641	1.4294564018593523	0.15287309733498428	1	FALSE
ENSG00000100372	3.5321277851822863	-0.01793974971189359	0.10960851535931236	-0.16367113132665403	0.8699900449014415	1	FALSE
ENSG00000100373	0.4282600214694241	0.18978894244474162	0.2981798362182992	0.6364915376296472	0.5244560948859089	1	FALSE
ENSG00000100376	4.153908668269791	-0.2567437573994111	0.10141783309620354	-2.5315444982527633	0.011356140717175124	1	FALSE
ENSG00000100379	0.8854715580156922	-0.0502433956788277	0.2225112105438315	-0.22580163739179548	0.8213557035112417	1	FALSE
ENSG00000100380	11.21538637923439	-0.012364136745992335	0.06221623718123478	-0.19872845588484928	0.8424751633865569	1	FALSE
ENSG00000100385	2.811364522173595	0.014254190362157191	0.12297913911568012	0.11590738449347097	0.9077259431662982	1	FALSE
ENSG00000100387	7.691841833638936	-0.02878358609150391	0.07439021202483273	-0.386927060806003	0.6988102068915215	1	FALSE
ENSG00000100393	9.670165943796343	0.06172655689388394	0.07210183404747506	0.8561024516136501	0.3919411127065489	1	FALSE
ENSG00000100395	3.13970294562762	-0.04639550072855633	0.11637970049603664	-0.39865629943029757	0.6901464720930244	1	FALSE
ENSG00000100401	2.361830579751893	-0.009772526203068586	0.1344800083086266	-0.07266898869191771	0.9420695267207807	1	FALSE
ENSG00000100403	2.5765548338948587	-0.010271283123658773	0.12859449186373698	-0.0798734298397677	0.9363379222118209	1	FALSE
ENSG00000100410	4.426295055083734	-0.011500945289622776	0.09798601140538632	-0.11737333854769565	0.9065642107723203	1	FALSE
ENSG00000100412	2.8142936477958957	-0.09849855597831474	0.12289687577082717	-0.8014732299785279	0.422857735716384	1	FALSE
ENSG00000100413	2.4125800642536994	-0.017445122284117893	0.13273558789656445	-0.13142761907765219	0.8954370412921012	1	FALSE
ENSG00000100416	3.4185251440872833	-0.011543484327293237	0.11143331887711483	-0.10359095864337514	0.9174939630169544	1	FALSE
ENSG00000100417	1.3929453044011975	-0.08311579816498613	0.17563836906189814	-0.4732211908418178	0.636055380869198	1	FALSE
ENSG00000100418	3.872267535138723	-0.012388838229815553	0.10481016341293098	-0.11820264205682059	0.9059070965770055	1	FALSE
ENSG00000100422	7.029909813435726	-0.07699623272835321	0.07784776274598167	-0.9890615993627587	0.32263300419935886	1	FALSE
ENSG00000100425	3.3774408325962257	0.0535293617104976	0.11228435981042595	0.47673034606844006	0.6335541509163158	1	FALSE
ENSG00000100426	3.637688173756449	-0.04755215253020891	0.10796858734846929	-0.44042580993242086	0.6596287349595567	1	FALSE
ENSG00000100427	2.1347471342930793	0.0589196637652996	0.14144945787923652	0.4165421674192819	0.6770133181521396	1	FALSE
ENSG00000100429	0.8436957728600876	0.15795264820609067	0.22779867313463134	0.6933870423061641	0.48806669177916245	1	FALSE
ENSG00000100433	1.1439677522234637	-0.02016036117776145	0.19342914525438001	-0.10422607798451686	0.9169899394329276	1	FALSE
ENSG00000100439	3.100795602245542	0.21988844016366477	0.11807934209212557	1.8622092253199352	0.06257360458494735	1	FALSE
ENSG00000100441	7.971274090028797	0.03469240772655929	0.07332264799236146	0.47314722908225365	0.6361081436058268	1	FALSE
ENSG00000100442	7.265770183902065	-0.01781205589824233	0.07644725228118936	-0.23299798706598082	0.8157629688475065	1	FALSE
ENSG00000100445	3.096360409485567	-0.018002150285055467	0.1170989591323393	-0.15373450300877867	0.8778190786964446	1	FALSE
ENSG00000100448	0.7773912755751269	-0.4763651105249005	0.2394416945350683	-1.989482706635008	0.046647948739450565	1	FALSE
ENSG00000100450	5.650115923975188	-0.037176592745373445	0.08703108721956031	-0.42716452170228636	0.669259500397437	1	FALSE
ENSG00000100453	5.939320351919877	0.04815124081405839	0.0849277567963401	0.5669670627181034	0.5707365596235942	1	FALSE
ENSG00000100461	9.070640185120112	-0.09425653728231674	0.06932313473334717	-1.3596692885409236	0.173934600933238	1	FALSE
ENSG00000100462	4.346087149305465	0.0163877223643343	0.09896900432623515	0.16558439155672267	0.8684840314477994	1	FALSE
ENSG00000100473	2.4588618433423597	0.016364490575674056	0.13143519942119392	0.1245061494009137	0.9009145317493351	1	FALSE
ENSG00000100478	3.81110659657112	-0.09828255706758932	0.10548733310522226	-0.9317000835498772	0.3514915432913212	1	FALSE
ENSG00000100479	5.32599013975097	0.07113288719025074	0.08950544198344121	0.7947325393176713	0.4267691000377512	1	FALSE
ENSG00000100483	4.837248954678736	0.012024791178674108	0.09368371102590987	0.1283551969386486	0.8978678854633865	1	FALSE
ENSG00000100490	4.389350889991762	0.1240069236586244	0.09868982942854856	1.2565319483950006	0.20892317015160813	1	FALSE
ENSG00000100505	1.48772290216186	-0.1412567949526534	0.16963245736574303	-0.832722682594233	0.40500114891368444	1	FALSE
ENSG00000100519	11.66404190097774	0.04276966867352716	0.06046426178260873	0.70735451674412	0.4793461944998591	1	FALSE
ENSG00000100522	4.4878155564163364	-0.07676904168318377	0.09728353206655967	-0.7891267931211601	0.4300379036142794	1	FALSE
ENSG00000100526	3.592587561111273	-0.02705407573760716	0.10870122270285819	-0.24888474172513425	0.803449938334832	1	FALSE
ENSG00000100528	6.07573552664857	0.002117944575042818	0.08361185995641712	0.025330671703114864	0.9797912092943691	1	FALSE
ENSG00000100532	4.519937246365553	0.012401591023549702	0.09691565859160067	0.12796271731289152	0.8981784776979114	1	FALSE
ENSG00000100554	7.554135664289421	-0.012586751198147344	0.07497750466090132	-0.1678737009863571	0.8666826400580621	1	FALSE
ENSG00000100557	0.6045207190381782	0.32486101811255097	0.27154449288148336	1.1963454484578253	0.2315617799213187	1	FALSE
ENSG00000100558	2.539698691598393	0.21325645285476	0.13025612356838762	1.6372086548606308	0.10158687925709801	1	FALSE
ENSG00000100564	3.953145233588686	-0.017588567707862265	0.10358521421780041	-0.16979805313604102	0.8651689580687818	1	FALSE
ENSG00000100565	0.10084679684926204	-0.013815153500265298	0.9221492404586191	-0.014981472514573138	0.9880469615165304	1	FALSE
ENSG00000100567	7.825323743888216	-0.0574131620561809	0.07373574630998457	-0.7786340401955973	0.43619532107502024	1	FALSE
ENSG00000100568	10.348817310302433	-0.09985051807423877	0.06497780337962801	-1.5366865741962605	0.12437008042631725	1	FALSE
ENSG00000100575	2.493957829183111	-0.0023653408329394683	0.13044463871581974	-0.018132909533311547	0.9855328242523174	1	FALSE
ENSG00000100577	2.1959532288604406	-0.023969315460818392	0.1393342153696144	-0.17202749085882857	0.8634159165853318	1	FALSE
ENSG00000100578	8.45895523902346	-0.0321363129908993	0.07091817300925797	-0.4531463745788274	0.6504433439125868	1	FALSE
